timestamp,open,high,low,close,volume
1761314400000,110884.60,110884.60,110127.90,110532.40,2788.501
1761315300000,110532.40,110532.40,109650.00,109967.40,5564.151
1761316200000,109967.30,110159.50,109703.10,110018.40,2613.056
1761317100000,110018.30,110185.40,109833.60,110177.70,3531.683
1761318000000,110177.80,110616.90,109978.60,110404.40,1987.948
1761318900000,110404.40,110589.90,110262.60,110541.00,1246.884
1761319800000,110541.00,110579.50,110029.30,110099.60,1283.219
1761320700000,110099.70,110180.00,109832.10,110009.80,1405.910
1761321600000,110009.90,110092.10,109752.80,109985.10,1209.759
1761322500000,109985.10,110346.40,109985.10,110312.30,983.904
1761323400000,110312.20,110319.20,109866.60,109954.80,773.826
1761324300000,109954.90,110268.70,109906.80,110222.30,512.821
1761325200000,110222.30,110418.60,110138.60,110193.20,693.192
1761326100000,110193.10,110538.00,110143.00,110449.90,801.094
1761327000000,110450.00,110458.60,110271.50,110308.10,363.214
1761327900000,110308.20,110400.00,110170.60,110173.70,463.007
1761328800000,110173.70,110463.00,110104.50,110443.40,611.044
1761329700000,110443.40,110600.00,110425.00,110467.60,525.108
1761330600000,110467.70,110550.00,110362.80,110550.00,337.300
1761331500000,110550.00,110592.10,110441.40,110557.40,383.780
1761332400000,110557.50,110841.00,110556.40,110670.70,1093.269
1761333300000,110670.60,110907.10,110670.60,110897.90,899.091
1761334200000,110898.00,110898.00,110582.50,110695.80,610.676
1761335100000,110695.90,110709.30,110473.30,110571.30,634.668
1761336000000,110571.40,110625.70,110431.00,110612.00,546.014
1761336900000,110612.10,110746.60,110600.00,110687.50,288.170
1761337800000,110687.50,110745.00,110612.10,110745.00,262.851
1761338700000,110745.00,110989.30,110709.00,110853.00,696.958
1761339600000,110853.00,110985.10,110530.00,110590.90,1554.147
1761340500000,110590.90,111068.80,110590.80,110832.20,1409.627
1761341400000,110832.20,110964.00,110787.60,110963.90,326.460
1761342300000,110963.90,111063.90,110901.00,111029.10,602.378
1761343200000,111029.10,111038.80,110869.60,110899.60,434.609
1761344100000,110899.70,111013.50,110899.60,111012.40,262.260
1761345000000,111012.50,111088.00,110935.70,110976.30,346.556
1761345900000,110976.30,111004.70,110902.60,110964.30,371.390
1761346800000,110964.30,110964.30,110840.30,110842.10,241.033
1761347700000,110842.00,111028.30,110823.90,110988.80,294.897
1761348600000,110988.80,111084.60,110895.10,110915.10,270.144
1761349500000,110915.00,110965.40,110894.30,110965.40,151.170
1761350400000,110965.40,111000.00,110812.00,110815.50,448.498
1761351300000,110815.40,110842.30,110751.00,110804.10,327.686
1761352200000,110804.10,110804.20,110655.00,110750.10,516.489
1761353100000,110750.00,110915.50,110600.50,110720.70,713.921
1761354000000,110720.70,110852.20,110700.00,110851.80,292.429
1761354900000,110851.80,111107.10,110813.10,111059.30,568.898
1761355800000,111059.40,111187.50,110883.00,110903.30,780.971
1761356700000,110903.20,111033.20,110903.20,111026.70,201.401
